ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45657071,-,BMW,530,2000,Sedan,No,Petrol,3,0 km,6.0,Manual,Rear,04-May,Left wheel,Black,8,
45765346,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,18555 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45806654,-,JEEP,Liberty,2004,Jeep,No,Petrol,3.7,161600 km,6.0,Automatic,4x4,04-May,Left wheel,Black,4,
45729604,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,100795 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45655173,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45770003,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
43132773,-,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,147522 km,4.0,Variator,Front,04-May,Left wheel,Blue,12,
45781181,779,VOLKSWAGEN,Jetta 2.5 SE,2013,Sedan,Yes,Petrol,2.5,172788 km,5.0,Tiptronic,Front,04-May,Left wheel,Golden,12,
45803579,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,282136 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45646758,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,101091 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45730570,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,57790 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45654078,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,129931 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45758608,-,TOYOTA,Yaris,2013,Hatchback,No,Petrol,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45767163,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,256000 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,14,
45809488,1079,JAGUAR,F-pace,2018,Jeep,Yes,Petrol,2,57987 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45696836,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45549383,781,VOLKSWAGEN,Passat sel,2012,Sedan,Yes,Petrol,2.5,95000 km,5.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,6,
45805000,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,171536 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45730086,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,63412 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45758007,-,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.8,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,
45682292,-,TOYOTA,Aqua G,2013,Sedan,No,Hybrid,1.5,65000 km,4.0,Variator,Front,04-May,Right-hand drive,Blue,8,
45729825,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,81470 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45776958,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,103829 km,4.0,Automatic,Front,04-May,Left wheel,White,0,
45773790,831,HONDA,Accord,2018,Sedan,Yes,Petrol,1.5,30846 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
41627788,-,MITSUBISHI,Colt,2006,Hatchback,No,Petrol,1.5,302308 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4,
45789844,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,54647 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45812082,-,BMW,316,1994,Sedan,No,Petrol,1.6,200000000 km,4.0,Manual,Rear,04-May,Left wheel,Grey,0,
45801890,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,124900 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45810068,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,152000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45766656,645,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45721252,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45804156,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,165515 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45729845,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,81229 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45809281,642,CHEVROLET,Captiva,2012,Jeep,Yes,Diesel,2,141063 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45787612,-,HONDA,Civic,2001,Coupe,No,Petrol,1.7,188000 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,2,
45804921,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,165980 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45806553,447,HONDA,Insight,2013,Hatchback,Yes,Hybrid,1.3,175930 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45792337,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,66112 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45768106,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45655285,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,90150 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45639303,-,FIAT,500 Sport,2013,Hatchback,Yes,Petrol,1.4,158000 km,4.0,Manual,Front,02-Mar,Left wheel,Grey,6,
45761381,-,BMW,325,1998,Sedan,No,Petrol,1.8,180000 km,4.0,Manual,Rear,04-May,Left wheel,Black,2,
45729981,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,67590 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45761367,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45728715,924,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,94389 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
43410392,-,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,14000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,
45809084,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,68111 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45809546,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,86585 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45111510,-,MERCEDES-BENZ,A 170,2008,Hatchback,Yes,Petrol,1.7,185000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,10,
45646936,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
44806788,642,BMW,528,2012,Sedan,Yes,Petrol,2.0 Turbo,96000 km,4.0,Automatic,Rear,04-May,Left wheel,White,12,
45733237,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,267209 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
41200192,-,CHRYSLER,Sebring,2004,Sedan,No,Petrol,2.7,1000 km,4.0,Automatic,Front,04-May,Left wheel,Beige,4,
45815146,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,86181 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45805002,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,162180 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45776525,-,VAZ,2121 (Niva),2003,Jeep,No,Petrol,1.7,999999 km,4.0,Manual,4x4,02-Mar,Left wheel,White,12,
45651111,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45813649,1292,LAND ROVER,Range Rover,2016,Jeep,Yes,Diesel,3,65888 km,6.0,Automatic,4x4,04-May,Left wheel,White,10,
45651210,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,86189 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45806398,917,BMW,328,2013,Sedan,Yes,Petrol,3,102539 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,
45805033,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,210980 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45792604,-,FORD,Escape,2004,Jeep,Yes,CNG,3,300000 km,6.0,Automatic,Front,04-May,Left wheel,White,2,
45648524,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45789219,-,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,2147483647 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12,
45805464,-,VAZ,2106,1990,Sedan,No,Petrol,1.6,0 km,4.0,Manual,Rear,04-May,Left wheel,White,0,
45808591,-,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,215000 km,4.0,Manual,Front,04-May,Left wheel,Green,6,
45803230,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,38206 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45263415,831,TOYOTA,Camry,2011,Sedan,No,Petrol,2.4,110000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Silver,8,
45801914,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,115444 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45771310,1024,FORD,Escape,2010,Jeep,Yes,Hybrid,2.5,174926 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45809883,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,31608 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809904,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,200350 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45768266,2297,MERCEDES-BENZ,GLE 63 AMG,2016,Jeep,Yes,Petrol,5.5,17584 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45805766,475,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4 Turbo,233707 km,4.0,Automatic,Front,04-May,Left wheel,Black,6,
45749485,-,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,272000 km,4.0,Variator,Front,04-May,Left wheel,Silver,6,
45793670,-,LAND ROVER,Range Rover SPORT,2011,Jeep,Yes,Petrol,5,143000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,0,
45760744,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,46413 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45285718,-,MERCEDES-BENZ,C 180,1997,Sedan,No,Petrol,1.8,221012 km,4.0,Manual,Rear,04-May,Left wheel,Black,4,
45757396,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,115893 km,4.0,Automatic,Front,04-May,Left wheel,White,0,
45812778,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,45371 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45809137,694,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,120309 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45731554,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,13355 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45697120,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,92000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45677812,-,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,52000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45806605,1104,BMW,X5,2015,Jeep,Yes,Diesel,3,196614 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45792709,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,180000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,
45765550,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,232685 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45816636,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,184000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,
44587974,-,GREATWALL,C30,2014,Sedan,No,Petrol,1.5,142538 km,1.0,Manual,Front,04-May,Left wheel,White,0,
43991964,-,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,17000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,
45781698,-,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2.0 Turbo,45000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10,
45802951,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,146497 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45779528,552,HONDA,FIT sport,2011,Hatchback,No,Petrol,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45814621,-,RENAULT,Clio,2013,Hatchback,No,Diesel,1.5 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,White,4,
45793592,-,OPEL,Omega,1998,Sedan,No,CNG,2,25000 km,4.0,Manual,Rear,04-May,Left wheel,Silver,2,
45815396,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,234218 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45553107,730,HYUNDAI,Sonata,2016,Sedan,No,Petrol,1.6 Turbo,142400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10,
45787713,1696,MERCEDES-BENZ,E 200,1991,Sedan,No,Diesel,2,280000 km,4.0,Manual,Rear,04-May,Left wheel,Golden,8,
45809939,690,TOYOTA,Aqua,2016,Hatchback,Yes,Petrol,1.5,17053 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45733215,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,597046 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45766076,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
44440653,988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,190000 km,4.0,Automatic,Front,04-May,Left wheel,Green,10,
45789772,-,BMW,740,2002,Sedan,Yes,Petrol,4.4,200000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Red,10,
45404463,-,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,88000 km,4.0,Automatic,Front,04-May,Left wheel,White,6,
45515876,562,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.4 Turbo,520000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,6,
45802847,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Petrol,2,12334 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45801526,562,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.4 Turbo,112000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10,
45771032,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45809133,639,FORD,Taurus,2014,Sedan,Yes,Petrol,2,41425 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45654659,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,37786 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45772827,900,HYUNDAI,Sonata SPORT,2015,Sedan,Yes,Petrol,2.4,67840 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45764644,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,
44303266,1266,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,101000 km,4.0,Automatic,Front,04-May,Right-hand drive,Brown,4,
45748994,-,TOYOTA,Vitz,2003,Hatchback,No,Petrol,1.8,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45811326,-,MITSUBISHI,Airtrek,2002,Sedan,No,LPG,2,190000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,2,
45660984,915,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45635266,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45803191,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,286974 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45780479,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,124800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,
45787668,-,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,101000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,4,
45769043,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45517602,640,VOLKSWAGEN,CC r line,2013,Sedan,Yes,Petrol,2,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45770303,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12,
45797200,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,62357 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,
45815344,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,
45729777,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,97577 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45667833,746,HONDA,FIT,2009,Hatchback,No,Petrol,1.5,124542 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,8,
45787672,-,HONDA,Hr-v,1998,Jeep,No,CNG,1.6,145000 km,4.0,Variator,4x4,02-Mar,Right-hand drive,Blue,2,
45769080,-,MERCEDES-BENZ,C 220,1994,Sedan,No,Diesel,2.2,0 km,4.0,Manual,Rear,04-May,Left wheel,Carnelian red,2,
45730767,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,13062 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45804825,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,121189 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45797139,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,172253 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
43279852,-,MERCEDES-BENZ,Smart,2010,Hatchback,No,Petrol,1,64000 km,4.0,Tiptronic,Rear,02-Mar,Right-hand drive,Red,8,
45812763,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,60915 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45648991,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,99542 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45802828,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,120000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45729832,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,76774 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45806655,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,156904 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45764268,2377,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45788643,-,FORD,Transit,1997,Microbus,No,Diesel,2.5,300000 km,4.0,Manual,Rear,04-May,Left wheel,White,2,
45777032,-,JEEP,Grand Cherokee,2003,Jeep,Yes,CNG,4,105000 km,6.0,Automatic,4x4,04-May,Right-hand drive,Black,10,
45810124,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,128257 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45764159,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,18555 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45806893,-,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,137000 km,4.0,Variator,Front,04-May,Left wheel,White,6,
45733240,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,210310 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45808831,862,FORD,Escape,2011,Jeep,Yes,Petrol,2.5,142038 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803044,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,145339 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45804005,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,36750 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45808579,915,AUDI,Q5,2014,Jeep,Yes,Petrol,3,128560 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45524715,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,18754 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45733149,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,162166 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45806356,-,MITSUBISHI,Airtrek restyling,2004,Jeep,No,Petrol,2.0 Turbo,123000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,8,
44500814,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,72000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45660601,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,311949 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,
45796254,-,VOLKSWAGEN,Jetta GLI,2006,Sedan,Yes,Petrol,2.0 Turbo,140989 km,4.0,Tiptronic,Rear,04-May,Left wheel,Red,8,
45801539,-,TOYOTA,Wish,2004,Minivan,No,Petrol,2,170000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6,
45609540,-,MERCEDES-BENZ,ML 270,2002,Jeep,Yes,Diesel,2.7,0 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0,
45788004,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,148000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,
45759103,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,280354 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,
45797758,-,MITSUBISHI,Pajero IO,1999,Jeep,Yes,Petrol,1.8,111111 km,4.0,Automatic,4x4,04-May,Left wheel,White,4,
43592592,473,FIAT,500 SPORT,2014,Coupe,Yes,Petrol,1.4 Turbo,45939 km,4.0,Automatic,Front,02-Mar,Left wheel,Blue,6,
45808639,1946,NISSAN,Frontier,2017,Jeep,Yes,Petrol,4,81757 km,6.0,Automatic,Rear,04-May,Left wheel,Red,12,
45816320,836,VOLKSWAGEN,CC,2010,Sedan,Yes,Petrol,2.0 Turbo,114000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45787005,-,MERCEDES-BENZ,E 320,2005,Sedan,Yes,Petrol,3.2,0 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,0,
45471325,-,TOYOTA,CHR,2019,Hatchback,Yes,Petrol,2,6882 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10,
45625906,1405,BMW,X5,2009,Jeep,Yes,Diesel,3,262072 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,
45786896,1327,TOYOTA,4Runner,2011,Jeep,No,Petrol,4,1119 km,6.0,Automatic,4x4,04-May,Left wheel,White,16,
45816550,-,FORD,Transit,1989,Microbus,Yes,Diesel,2.5,300000 km,4.0,Manual,Rear,04-May,Left wheel,Red,0,
45788818,-,VOLKSWAGEN,Jetta,2006,Sedan,Yes,Diesel,1.9 Turbo,237000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,10,
45764164,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,238203 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45668140,751,KIA,Optima,2013,Sedan,No,Petrol,2.4,190000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,
45813042,333,FORD,C-MAX,2014,Hatchback,Yes,Hybrid,2,151595 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45646984,1058,MERCEDES-BENZ,C 350,2012,Coupe,Yes,Petrol,3.5,256958 km,6.0,Automatic,Rear,02-Mar,Left wheel,White,12,
45802249,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117917 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45492602,531,NISSAN,Versa,2012,Sedan,No,Petrol,1.6,104000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45655691,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,74838 km,4.0,Automatic,Front,04-May,Left wheel,White,12,
45796177,-,MERCEDES-BENZ,ML 320,1999,Jeep,Yes,Petrol,3.2,22000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,
45436800,382,FORD,Fusion PLUG IN,2015,Sedan,Yes,Plug-in Hybrid,2,77800 km,4.0,Variator,Front,04-May,Left wheel,Grey,12,
45642723,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,215965 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45804872,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,107289 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45773867,862,SUBARU,Impreza,2011,Sedan,Yes,Petrol,2.5,211002 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45773707,749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,
36761099,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,0 km,6.0,Automatic,Front,04-May,Left wheel,Black,0,
45803449,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,490516 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45784343,-,MITSUBISHI,Pajero,2007,Jeep,Yes,CNG,3,185000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,6,
45816068,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,136946 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45816535,1621,HYUNDAI,Santa FE,2017,Jeep,Yes,Petrol,3.3,163339 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45700207,-,OPEL,Vectra,1999,Sedan,No,CNG,1.8,250000 km,4.0,Manual,Front,04-May,Left wheel,Black,8,
45809014,382,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,108549 km,4.0,Automatic,Front,04-May,Left wheel,White,4,
45797154,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,87973 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
